time,species,name,high,low,HighLowRatio,term,df,sumsq,meansq,statistic,p.value,significant
D,agg,3-Furaldehyde,177064.60850241545,181703.96951405826,102.62015150903491,time,1,226426798360.8474,226426798360.8474,2.339309765301168,0.1344281542313159,FALSE
D,agg,sabinene,257113.07079710145,256866.74293066683,99.90419473204106,time,1,14259051677.454914,14259051677.454914,0.3605487045359398,0.5517662647323671,FALSE
D,agg,3-carene,641156.1740096619,502825.1616102344,78.4247554641277,time,1,205138871901.14035,205138871901.14035,1.171376656299991,0.2859389253564024,FALSE
D,agg,b-caryophyllene oxide,78.21666666666667,14.355555555555558,18.353576248313093,time,1,25114.01859567903,25114.01859567903,0.469364049711183,0.49743795626181064,FALSE
D,agg,[(Z)-hex-3-enyl] 2-methylbutanoate,0,0,NA,time,1,18042.267573696136,18042.267573696136,0.9999999999999988,0.32363608386440845,FALSE
D,agg,2-butyloctan-1-ol,0,1992.1294685990338,Inf,time,1,125270121.01151074,125270121.01151074,1.8603291525880827,0.1806118423658558,FALSE
D,agg,hexan-1-ol,8039.065217391304,9017.405361462823,112.16982469497856,time,1,32836212.10422797,32836212.10422797,0.962466723481954,0.33277131385090275,FALSE
D,agg,verbenone,1685.2317632850243,906.8560443844837,53.81194825195723,time,1,1423311.3157208231,1423311.3157208231,0.5243709676413242,0.4734179924851203,FALSE
D,agg,3-methylbutan-1-ol,1673.2,1281.3747474747474,76.58228230186155,time,1,75443.56567228513,75443.56567228513,0.028892827610645957,0.8659284680775782,FALSE
D,agg,"3-ethenyl-1,2-dimethylcyclohexa-1,4-diene",2370.5466666666666,1180.3352703725507,49.791690961826696,time,1,104410514.69868279,104410514.69868279,13.328296386906077,7.837342454001272e-4,TRUE
D,agg,2-Decanone,8673.925724637682,9368.247122972462,108.00469614770401,time,1,40397011.35006892,40397011.35006892,1.9900893253445642,0.16646593650252905,FALSE
D,agg,"2,6-Octadienal, 3,7-dimethyl-, (E)-",385.77777777777777,892.8904040404041,231.4520056556347,time,1,7032568.805609795,7032568.805609795,1.712269204894751,0.19855058791961824,FALSE
D,agg,"1,2,3-Propanetriol, 1-acetate",34293.93425120773,25923.362988870504,75.5916856869741,time,1,1912429119.3029542,1912429119.3029542,3.003283681729695,0.09120535160887801,FALSE
D,agg,Benzamide,14084.047826086955,11996.031390687634,85.17459993616448,time,1,479164564.80951494,479164564.80951494,1.6817556204300568,0.20251081451180394,FALSE
D,agg,"Benzenebutanoic acid, .gamma.-oxo-",52933.60915458937,39390.9956334025,74.41585084131236,time,1,12764298687.70584,12764298687.70584,3.4525265612039653,0.07091535593204837,FALSE
D,ten,(E)-hex-2-enal,1784.9977286059352,2217.4354535695115,124.22623390682439,time,1,5753836.603233311,5753836.603233311,0.6353515738010218,0.4304846310059085,FALSE
D,ten,a-pinene,173542.02777901015,199320.59139799682,114.85436349275192,time,1,314027344682.5536,314027344682.5536,1.9891749283891074,0.16677929270539085,FALSE
D,ten,b-myrcene,35198.52834960071,52368.40459422574,148.78009692362554,time,1,24511788469.42233,24511788469.42233,7.124962027734365,0.011221953597814735,TRUE
D,ten,(Z)-b-ocimene,8498.322328083406,10110.94805992394,118.97581274967035,time,1,79533148633.77519,79533148633.77519,14.91832804732138,4.361820501822085e-4,TRUE
D,ten,(E)-b-ocimene,32932.454415976536,35052.503689713456,106.43756838454294,time,1,12446972880532.35,12446972880532.35,16.625095721028313,2.3202928538595532e-4,TRUE
D,ten,g-terpinene,4190.357777777777,6503.849270794075,155.2098798170686,time,1,10585818.708945263,10585818.708945263,0.3648030259009904,0.5495364061831678,FALSE
D,ten,methyl benzoate,4182.4932760278025,3541.8263844634025,84.68217760835579,time,1,3115323512.5596313,3115323512.5596313,1.5348434736805197,0.22318896660754384,FALSE
D,ten,linalool,2090.9436537513557,10752.040794417606,514.2195379166436,time,1,9504535.603688855,9504535.603688855,0.04021885213330746,0.8421515927259706,FALSE
D,ten,"(3E)-4,8-dimethylnona-1,3,7-triene",2270.9466908212557,455.8568169618894,20.07342659360424,time,1,53569147.98966131,53569147.98966131,1.2955676748480882,0.262341164952627,FALSE
D,ten,2-methylbenzonitrile,1346.7231361530119,2042.1047446922717,151.6350829559263,time,1,4392504.679596787,4392504.679596787,2.672943202460304,0.11054787511415505,FALSE
D,ten,a-campholenal,771.9684722222222,894.109500805153,115.82202291647097,time,1,10905787.157124,10905787.157124,1.988819795509677,0.16681618904343126,FALSE
D,ten,indole,3695.056685275559,3894.2742633706785,105.39146202787583,time,1,33901844.24645483,33901844.24645483,1.5716532848911795,0.21783081478366517,FALSE
D,ten,a-copaene,1397.1299096667651,849.8486312399356,60.82817534431256,time,1,177911.29871061206,177911.29871061206,0.14544706464327384,0.705106186557185,FALSE
D,ten,petasitene,321.08589569160995,1102.7925523349436,343.45717676560025,time,1,3453504.202115465,3453504.202115465,1.4294531138301318,0.23946033766922403,FALSE
D,ten,trans-a-bergamotene,6279.938818027211,9915.15658883521,157.88619724085103,time,1,2039158717.487028,2039158717.487028,4.139376958276807,0.04911035594511631,TRUE
D,ten,b-caryophyllene,6328.5250995760625,7438.168048845948,117.53398986035812,time,1,3124051.357435219,3124051.357435219,0.03776717435307529,0.8469745080415245,FALSE
D,ten,trans-b-bergamotene,7341.536348590161,13924.852450291797,189.6721856177402,time,1,21541986346.19049,21541986346.19049,9.627453116723762,0.0036616311688906357,TRUE
D,ten,a-farnesene,90609.55352040817,167389.18844605473,184.7367986515388,time,1,11686616182232.031,11686616182232.031,8.594458397088852,0.00575256548831969,TRUE
D,ten,pseudoionone,10077.118194444445,6152.774344742523,61.056883783843794,time,1,511189776.3977372,511189776.3977372,6.5504391116604035,0.014706999502949765,TRUE
D,ten,(E)-hex-3-en-1-ol,8499.499923469388,10612.65754159957,124.86214056306055,time,1,348408526.6414548,348408526.6414548,3.402111693326598,0.0731307096935202,FALSE
D,ten,[(E)-hex-3-enyl] acetate,3690.7536507936506,2333.9155126140636,63.236827310654675,time,1,25268126.891752016,25268126.891752016,1.3106406191832818,0.2596304972580828,FALSE
D,ten,[(E)-hex-3-enyl] butanoate,1581.24462585034,144.63703703703703,9.147037382609671,time,1,1431535805.1439,1431535805.1439,1.386045396108525,0.24659196156607052,FALSE
D,ten,[(Z)-hex-3-enyl] butanoate,995.4399999999999,0,0,time,1,3797107.4300320507,3797107.4300320507,0.49210631861812476,0.48737840446878533,FALSE
D,ten,a-terpineol,710.8801388888888,551.7393931088042,77.61356140448333,time,1,113182.18592102986,113182.18592102986,0.22520470083546007,0.6378915274657189,FALSE
D,ten,cis-a-bergamotene,2049.9402777777777,1792.8276570048308,87.45755554148788,time,1,165750586.55028003,165750586.55028003,1.4604069812832758,0.23453229503421053,FALSE
D,ten,"(1Z,4Z,7Z)-1,5,9,9-tetramethylcycloundeca-1,4,7-triene",3335.7780839002266,4191.358024691358,125.6485869045215,time,1,8991411.09685739,8991411.09685739,0.2959814571062267,0.5896763673451142,FALSE
D,ten,(E)-4-oxohex-2-enal,3350.222859730849,1686.268921095008,50.333037284286206,time,1,742612.4573494999,742612.4573494999,0.06602805731048655,0.7986338111105189,FALSE
D,ten,"p-mentha-1,3,8-triene",1006.0733740017746,920.6254294149222,91.50678799430173,time,1,1391212786.0070238,1391212786.0070238,21.407872715973202,4.439291265730003e-5,TRUE
D,ten,"tricyclo[5.2.1.02,6]dec-2-ene",107.73333333333332,285.43714439076757,264.94784442212335,time,1,83709666.22064759,83709666.22064759,12.001119979492172,0.0013609191648093055,TRUE
D,ten,cosmene,2217.213187912846,3873.539023081052,174.70304814158956,time,1,228469427.68974212,228469427.68974212,11.137896913785985,0.0019364458552843372,TRUE
D,ten,"(4E,6Z)-alloocimene",857.7588888888889,1030.1810674843823,120.1014738324476,time,1,3433150157.438659,3433150157.438659,14.813859617373929,4.5371849438240175e-4,TRUE
D,ten,"Tricyclo[3.1.0.0(2,4)]hexane, 3,6-diethyl-3,6-dimethyl-, trans-",4474.058724489796,10551.890039229793,235.84603352369027,time,1,4426216256.411493,4426216256.411493,6.689227999715294,0.013769777760266595,TRUE
D,ten,3-Furaldehyde,17402.00377933057,31873.13369765078,183.15783688949924,time,1,71443220.77214341,71443220.77214341,0.28938068769208763,0.5938389795870291,FALSE
D,ten,sabinene,157495.17668663117,344512.14291779447,218.7445673992111,time,1,61240837014.42017,61240837014.42017,1.2515645827074426,0.27046461466867056,FALSE
D,ten,3-carene,341351.17237109336,747146.6591647537,218.8791835618797,time,1,418912956089.5204,418912956089.5204,1.9252467444935748,0.1735801629079906,FALSE
D,ten,b-caryophyllene oxide,215.84,64.38518518518518,29.83005243939269,time,1,54760.65669552416,54760.65669552416,0.32143799382850824,0.5741684508438141,FALSE
D,ten,[(Z)-hex-3-enyl] 2-methylbutanoate,0,0,NA,time,1,1571760.1511127544,1571760.1511127544,3.723852925306537,0.061334822734487274,FALSE
